,Unnamed: 0,id,message_body,Category,Sub-Category
3162,3879,800232,Could I ask something?,Inquiry,NOMATCH
3163,3881,800679,"165 SE First St Miami, FL  33131 United States",Location,Location
3164,3883,801992,Hello. My time expired at 2:30 PM because I was not able to extend the time on the app because the parking would not show up so I paid for 6 hours (1 hour extra then what I owed) and I dro e put immediately. Thanks,Complaint,Extension
3165,3885,802086,5 min left,Inquiry,NOMATCH
3166,3886,802308,Pls bring the car,Request,Issue
3167,3888,802662,I had a damn bug in my food,Miscellaneous,NOMATCH
3168,3892,803520,I don't need the car until 1PM,Inquiry,Reservation
3169,3893,803580,"Hi, I do not need the car until 12 today",Inquiry,Reservation
3170,3894,804450,Hi there! I'm going to be coming down now. Could you bring my car around? Thank you so much!,Request,Reservation
3171,3895,804726,"Please, my car",Lost,NOMATCH
3172,3896,804789,"More private area in the back, 3 bottles corkage for price of 2, party of 8 on 12/29 at 6PM",Inquiry,Reservation
3173,3898,804843,Can I get my car brought up please. I would like to pay in cash,Request,Receipt
3174,3899,806211,The garage is closed,Notification,Location
3175,3900,806332,The real license plate is 91ECYF,Verification,Update
3176,3901,807052,Have left,Departure,NOMATCH
3177,3902,807337,My car is not there,Inquiry,Issue
3178,3904,807732,I didn't request my car,Complaint,Issue
3179,3905,807961,Your SMS was sent to a non mobile number. Please call or visit https://www.psychologytoday.com/profile/833550,Error,NOMATCH
3180,3906,809292,Sorry I didn't mean to request my car right now - we need it for 11am please,Request,Reservation
3181,3907,809429,We're on the way,Update,Reservation
3182,3908,809954,THEY TOOK MY CAR,Loss,Issue
3183,3909,810390,Toyota Corolla,Vehicle,Location
3184,3910,811335,RUR8181 is the correct plate number,Inquiry,Location
3185,3912,812519,I love the $5.00 automatic tip and $2.50 convenience fee.  Predatory.,Complaint,Payment
3186,3913,812874,Will pick it up in an hour,Inquiry,NOMATCH
3187,3915,814128,Ya salgo,Departure,NOMATCH
3188,3916,814217,Can you please get my cat,Error,NOMATCH
3189,3917,814250,Im ready,Location,NOMATCH
3190,3919,815099,Be there is 5 min max,Inquiry,NOMATCH
3191,3920,815361,A que hora sierrra?,Inquiry,NOMATCH
3192,3921,815485,Coming,Location,NOMATCH
3193,3922,815817,coming out,Location,NOMATCH
3194,3923,816000,Cancel!,Request,Cancellation
3195,3924,816004,For later,Inquiry,NOMATCH
3196,3925,816121,We don't need any more. Please return. Thanks!,Request,Cancellation
3197,3926,816164,We need the car please,Request,Reservation
3198,3927,816166,40 minutes,Inquiry,Issue
3199,3928,816170,Already picked it up,Update,Cancellation
3200,3929,816324,Wachsmann,Inquiry,NOMATCH
3201,3930,816326,Can you bring the car around in about 10 minutes?,Request,Reservation
3202,3931,816333,We are checking out,Departure,Reservation
3203,3932,816421,I need a key,Request,NOMATCH
3204,3933,816631,Ready for the pick up,Pickup,Reservation
3205,3934,816773,"I left the hotel yesterday (12/27/2023) afternoon before 3 pm. If you check the parking area, you will find that my car is not there. I paid Rueben (the valet on duty) in cash...$10 plus a $3 tip. I assumed he closed out my bill. If he didn't, then I recommend you take it up with him. I was briefly visiting your guest Victor Feraru in room 110. I don't owe the amount you are referencing. ~ Ira Silverstone",Complaint,Cancellation
3206,3935,817034,"Hello, we'd like our car soon",Request,Reservation
3207,3937,817742,Wrong number and wrong plate,Error,Issue
3208,3938,817756,You texting the wrong number,Error,NOMATCH
3209,3940,818024,I sincerely doubt the car has been returned to your garage...I do not owe your system any money...I left in my car yesterday after settling with Rueben the valet.,Dispute,Issue
3210,3941,818112,i am ready,Inquiry,NOMATCH
3211,3942,818228,Hey ill be there in 15,Inquiry,Reservation
3212,3943,818863,no esta dentro del carro?,Inquiry,NOMATCH
3213,3944,818869,y eso q hacia ahi😂,Miscellaneous,NOMATCH
3214,3947,822052,Can you bring me the keys in please strada,Request,NOMATCH
3215,3949,822319,I want to change the tag I put the wrong tag,Inquiry,Update
3216,3951,822759,I need to extend it,Extension,Extension
3217,3952,822764,But can't do it from the app,Inquiry,Issue
3218,3953,823863,Get car now,Request,Issue
3219,3954,824048,Found somewhere else to park,Cancellation,NOMATCH
3220,3955,824562,Aroldo,Inquiry,NOMATCH
3221,3956,825551,I had my car for only one day,Inquiry,NOMATCH
3222,3957,825614,Wrong License,Error,Issue
3223,3958,826284,Car was towed.,Problem,Issue
3224,3959,826566,Hola necesito mi carro Ferrari roma,Request,NOMATCH
3225,3960,828005,On the way out,Location,NOMATCH
3226,3961,829139,1420 ne Miami place,Location,Location
3227,3962,829530,I'd like to notify you immediately of damage to my car that I just picked up from the valet,Complaint,Issue
3228,3963,829937,Texting is not supported at this time. Please call this Service Pro at (305) 250-2179. Thank you!,Notice,NOMATCH
3229,3964,829976,When will my car be ready?,Inquiry,Update
3230,3965,830080,Actually I extended it from 2:30-3:30pm,Inquiry,Extension
3231,3966,830089,I'm leaving right now,Location,Reservation
3232,3967,830105,My car is towed now,Complaint,Issue
3233,3968,830116,By the time I come outside and pay the amount,Inquiry,Payment
3234,3969,830821,i need car,Inquiry,NOMATCH
3235,3971,830862,i need my car,Inquiry,Reservation
3236,3972,831153,Can you have my car ready at the NOMATCHtioNOMATCHl hotel at 11:30? We are room 702 thank you.,Request,Reservation
3237,3973,832195,Can you bring my car please?,Request,Update
3238,3975,832524,"Hello, do you mind sending me the address? I think I've gotten lost ",Inquiry,Location
3239,3977,832604,I'll be out at 6:30,Inquiry,Reservation
3240,3978,832715,This is not the correct number.,Error,NOMATCH
3241,3979,832952,Hey I'm ready for my car,Inquiry,Reservation
3242,3981,833315,Need the car,Request,NOMATCH
3243,3982,833567,F F F cv,Error,NOMATCH
3244,3983,833653,Worng number,Error,Issue
3245,3984,834150,The bikes are gone,Inquiry,NOMATCH
3246,3985,834157,Oops sorry wrong #,Error,NOMATCH
3247,3986,834863,Muchas Gracias and a voy,Inquiry,NOMATCH
3248,3987,834893,Where do I collect my car?,Inquiry,Location
3249,3988,834977,"Dejó de dudar sobre “Hi, this is Parkquility. Your reservation is confi…”",Inquiry,NOMATCH
3250,3989,835474,Thats not the times I need,Inquiry,Issue
3251,3990,836799,Sorry I did that by accident,Apology,NOMATCH
3252,3991,836892,Did not check in my vehicle today so I don't know why I'm getting this message,Inquiry,Issue
3253,3992,837384,Why do I get so many messages from this? My car is with me,Inquiry,NOMATCH
3254,3993,839067,Ready to pick up my car,Inquiry,Reservation
3255,3994,839152,Uh this is the wrong number,Error,NOMATCH
3256,3995,839167,I have a question regarding my account. Is this the right place?,Inquiry,NOMATCH
3257,3996,839182,I live in idaho,Location,NOMATCH
3258,3997,839406,Hi can you bring my car please. Number 197912,Request,Receipt
3259,3998,839448,I had left,Inquiry,NOMATCH
3260,3999,841061,On the way,Location,NOMATCH
3261,4000,841584,I don't understand,Inquiry,NOMATCH
3262,4001,841586,We paid,Inquiry,Payment
3263,4002,841591,We are paying sorry,Inquiry,Payment
3264,4003,841597,Ya estoy pidiendo la cuenta,Inquiry,NOMATCH
3265,4004,841609,Hola estoy aquí,Inquiry,NOMATCH
3266,4005,841610,Pero no veo a NOMATCHdie,Inquiry,NOMATCH
3267,4006,841724,Ok en un ratico bajo a que hora se va,Inquiry,NOMATCH
3268,4007,841729,Hola necesito unos minutos,Inquiry,NOMATCH
3269,4008,841933,I rhought it close at 7pm,Inquiry,NOMATCH
3270,4009,842201,Pudiste entrar?,Inquiry,NOMATCH
3271,4010,842505,At 5.00a.m of tomorrow 01.06.2024,Inquiry,Location
3272,4011,842817,Im on my way,Location,NOMATCH
3273,4012,843013,Ya vamos,Inquiry,NOMATCH
3274,4013,843090,I m coming now,Location,NOMATCH
3275,4014,843741,Ok can you send me how I pay,Inquiry,Payment
3276,4015,843797,Hi can I get my car ?,Request,Receipt
3277,4016,843839,Should be ZAPNGO2,Inquiry,NOMATCH
3278,4017,843853,I put in the wrong license plate number,Inquiry,Issue
3279,4018,845500,Not interested,Decline,NOMATCH
3280,4019,845886,Thank you.  We need the car  at 5 am tomorrow,Request,Reservation
3281,4020,846200,Mini Cooper,Location,Location
3282,4021,846709,We need our car now.  Please confirm that it's outside,Request,Update
3283,4022,846796,"No longer needed, my apologies ",Cancellation,Cancellation
3284,4023,846913,Please bring my vehicle around.   I'm getting ready to check out.  Thank you,Request,Reservation
3285,4024,847044,Coming down to get car,Location,Update
3286,4025,847249,My card,Error,Payment
3287,4027,847444,Finishing now. We'll he there in :05 min,Location,Reservation
3288,4028,847450,Gray Jeep,Location,Location
3289,4029,848705,Can I grab sum out my car,Miscellaneous,Issue
3290,4030,848825,Hi - Can I please have my car at the Kimpton.  Thank you.,Request,Reservation
3291,4031,849074,Please go ahead and extend it another day. I will need a receipt so that I can get reimbursed. Thanks,Request,Extension
3292,4033,849834,Location ID 212,Location,Location
3293,4034,850241,Ok ya voy bajando,Inquiry,NOMATCH
3294,4035,850388,BueNOMATCHs noches!   No. Nos vamos a las 8pm.,Inquiry,NOMATCH
3295,4036,850397,Disculpa perdí tu llamada,Followup,NOMATCH
3296,4037,850954,Uyyy. Disculpa q la tenía en el bolsillo,Error,NOMATCH
3297,4041,852522,checking for car please,Inquiry,Location
3298,4042,852613,Claro que si! Lo hago ahora mismo.,Inquiry,NOMATCH
3299,4043,853865,I would like to extend until 2pm today.,Inquiry,Extension
3300,4045,855533,Need garage door to open,Inquiry,NOMATCH
3301,4046,856288,Hey I need the car,Request,Receipt
3302,4047,856918,I entered only the state license plate- license plate number IVCX66,Inquiry,Issue
3303,4048,857209,Amazing !!!,Comment,NOMATCH
3304,4049,857216,No sabía que se puede comunicar por aquí !!,Inquiry,NOMATCH
3305,4050,857222,Yes ya voy bajando,Inquiry,NOMATCH
3306,4051,858111,That m3 looks perfect for daily,Inquiry,NOMATCH
3307,4052,858339,Im in koko,Location,NOMATCH
3308,4053,858552,Sorry please repark,Request,Update
3309,4054,858730,It should be BU84YV,Location,Location
3310,4055,859267,"Estoy conduciendo, no puedo escribir.  Enviado por MY ROGUE",Error,NOMATCH
3311,4056,860205,"1691 nw23rd st , 33142  ",Location,Location
3312,4058,860699,En 10  minutos,Timing,NOMATCH
3313,4060,861264,Please cancel. I accidentally requested. Sorry about that,Inquiry,Cancellation
3314,4061,861592,How can i add more time,Inquiry,Extension
3315,4062,861611,I didn't order the car,Error,Issue
3316,4063,861651,Hello I'm in the cinema,Location,NOMATCH
3317,4064,861664,Que podemos hacer?,Inquiry,NOMATCH
3318,4065,861676,Pueden dejar la llave adentro y yo pagar desde aquí?,Inquiry,NOMATCH
3319,4066,861871,Where can I get it in morning?,Inquiry,Receipt
3320,4067,861886,Almost there,Location,NOMATCH
3321,4068,862154,Car plz,Request,NOMATCH
3322,4069,862166,That's ok: where can I get I though?,Inquiry,NOMATCH
3323,4070,862502,Hello: where can I get my car?,Inquiry,Receipt
3324,4071,862583,What time do you guys open?,Inquiry,Location
3325,4072,863383,Hi guys can you please cancel a car request,Inquiry,Cancellation
3326,4073,863394,Sorry !! If we can put it on the car wash instead,Request,NOMATCH
3327,4074,863513,Coming over for the jacker I left in the front passenger seat,Error,NOMATCH
3328,4075,863809,Ya voy,Location,NOMATCH
3329,4076,864201,Приходи ко мне,Location,NOMATCH
3330,4077,864206,Наблюдаю дельфинов маями,Inquiry,NOMATCH
3331,4078,864593,Until what time can I have my car here,Inquiry,Extension
3332,4079,864816,"Disliked “Hi, this is Parkquility. South Park MaNOMATCHgement wel…”",Notification,NOMATCH
3333,4080,864985,Can we collect the keys and leave the car there until 12am?,Inquiry,Extension
3334,4081,865036,5minutos,Inquiry,NOMATCH
3335,4082,865063,Primo voy llegando,Inquiry,NOMATCH
3336,4083,865645,I put the wrong plate,Inquiry,Update
3337,4084,865661,It's PGGN78,Barcode,Location
3338,4085,866925,Can you send me the license plate number of this car so I can buy a sun pass,Inquiry,Receipt
3339,4086,867158,"Hello, I payed twice...can I check it pls and refund my money back if it possible, first payment was from SpotHero Parking Pass",Inquiry,Refund
3340,4087,867377,I did not request my car,Inquiry,Issue
3341,4088,867794,"I paid for the spothero first. I couldn't get out of the parking because of the spikes. I didn't understand why they wouldn't go away, so I paid again by your qrcode. It turned out that you just have to run over the spikes...)))) please refund the money.",Complaint,Refund
3342,4092,869394,We are still checking out.,Status,Reservation
3343,4093,869451,Hi can I please have my car,Inquiry,Reservation
3344,4094,870278,I remove 18:00 pm,Inquiry,NOMATCH
3345,4096,870551,John Daniel Zarate $8 -12 hrs   2103186290 Please!,Inquiry,Payment
3346,4097,870946,Bajo pronto,Update,NOMATCH
3347,4098,870998,Need the grey backpack in the back seat please,Request,NOMATCH
3348,4099,871004,I'm sitting out in the front driveway,Location,Location
3349,4101,871769,Hello. Can I get my car please.,Request,Reservation
3350,4102,872432,Puedo tener las llaves ?,Inquiry,NOMATCH
3351,4103,872965,Ya el vehículo lo retiré hace rato.,Issue,NOMATCH
3352,4104,873918,Ya lo envíe 5 dólares,Request,NOMATCH
3353,4105,874081,No no ready,Inquiry,NOMATCH
3354,4106,874615,It will be another half hour ( 30 minutes) before I am released.,Update,NOMATCH
3355,4107,874890,"Deme unos minutes, que tengo a mi mama en uNOMATCH silla y no puedo dejarla sola",Inquiry,NOMATCH
3356,4108,874896,Hi. We had a delay and don't need the car now until 5:45-6.  Sorry.,Update,Update
3357,4110,875341,I'm going to get my car,Location,NOMATCH
3358,4112,875924,Bring the car up please,Request,NOMATCH
3359,4113,876223,Buenos dias,Greeting,NOMATCH
3360,4114,876225,Pueden esperar alas 10??? Toodavia no me voy,Inquiry,NOMATCH
3361,4116,877162,No salgo ahora  Me cambiaron el schedule   Salgo a las 3.30pm,Inquiry,NOMATCH
3362,4117,877228,Salgo a las 3.15pm   Pido el auto 20 min antes de las 3.15,Inquiry,NOMATCH
3363,4118,877808,Ty be there shortly,Update,NOMATCH
3364,4119,878160,Ya voy bajando,Location,NOMATCH
3365,4120,878171,I here,Error,NOMATCH
3366,4121,878219,Mi hija está abajo para pagar,Inquiry,NOMATCH
3367,4123,878381,"I paid on wrong tag number, correct tag is PGNC01",Inquiry,Payment
3368,4124,878767,Saliendo,Location,NOMATCH
3369,4125,878919,Closing up,Notification,NOMATCH
3370,4126,878929,The gate won't open,Error,Issue
3371,4128,879871,Hi - we need the car in 15,Request,Reservation
3372,4129,880193,I'm out,Location,Issue
3373,4130,880529,I tried to extend   App didn't allow    Leaving soon,Inquiry,Extension
3374,4131,881081,Estoy acá,Location,NOMATCH
3375,4132,881261,I'm coming down,Location,Update
3376,4133,881338,"Hola, page, puede dejar las llaves en la entrada? ",Inquiry,NOMATCH
3377,4134,881396,Texting is not supported at this time. Please call this Service Pro at (239) 778-1853. Thank you!,Notification,Issue
3378,4136,881639,I'm requesting my car,Request,Receipt
3379,4137,881645,A Mercedes Wagon,Vehicle,Location
3380,4138,881677,Paid $20 cash,Receipt,Payment
3381,4139,881943,Listo por acá,Location,NOMATCH
3382,4140,882844,Bring car back,Location,NOMATCH
3383,4141,883269,How much is the hourly rate?  We may need it held till 6:00 pm,Inquiry,Payment
3384,4142,883966,Puedo validar al fiNOMATCHl? como aún no se que tiempo demoraré.,Inquiry,NOMATCH
3385,4143,884293,"Hi, can we request our car is brought up please?",Request,Reservation
3386,4144,885698,Can you send me the address,Inquiry,Location
